ObjektNr;BaustKanton;Kurzbeschreibung;BauartCode;Baubeginn;Bauende;GesuchVom;BewilligtAm;BaukostenVon;BaukostenBis;AnzGeb;AnzWhg;AnzEtagen;AnzUG;AnzPP;CRBCode01;CRBCode02;CRBCode03;CRBCode04;CRBCode05;CRBCode06;CRBCode07;CRBCode08;CRBCode09;CRBCode10
99845461;AG;Neubau einer Gewerbe-Einstellhalle;1; ; ;06.10.2005;04.01.2006;0.6;0.6;1;0;1;0;0;131;;;;;;;;;
99844945;AG;Abbruch eines Einfamilienhauses;5;Feb 06; ;28.09.2005;05.01.2006;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99829197;AG;Neubau eines Pfarreisaales mit Parkplätzen;1; ; ;05.01.2006; ;1.077;1.077;1;0;1;0;13;152;175;;;;;;;;
99813298;AG;Neubau eines Mehrfamilienhauses mit Einstellhalle;1;Mrz 06; ;14.04.2005;12.01.2006;2.6;2.6;1;8;4;1;0;12;127;131;;;;;;;
99816583;AG;Neubau einer Lagerhalle;1;Apr 06;Okt 06;29.04.2005;11.01.2006;5;5;1;0;1;0;0;31;;;;;;;;;
99856205;AG;Anbau eines Wintergartens, unbeheizt;2; ; ;05.12.2005;04.01.2006;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99856204;AG;Anbau eines Wintergartens, unbeheizt;2; ; ;05.12.2005;04.01.2006;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99853960;AG;Umbau/Umnutzung Gewerberäume in Tagesschule                       ;3; ; ;23.11.2005;18.01.2006;0.2;0.2;1;0;0;0;0;22;;;;;;;;;
99853954;AG;Neubau von 2 Einfamilienhäusern mit integrierten Garagen;1;Mrz 06;Nov 06;24.11.2005;19.01.2006;1;1;2;2;2;1;0;14;;;;;;;;;
99853953;AG;Neubau eines Einfamilienhauses mit Doppelgarage;1; ; ;24.11.2005;31.01.2006;0.554;0.554;1;1;0;1;0;14;139;;;;;;;;
99853946;AG;Neubau einer Ausstellungshalle;1; ; ;24.11.2005;04.01.2006;0.22;0.22;1;0;1;0;0;59;;;;;;;;;
99855069;AG;Neubau eines Einfamilienhauses mit integrierter Garage;1; ; ;30.11.2005;25.01.2006;0.6;0.6;1;1;1;1;0;14;;;;;;;;;
99851978;AG;Neubau eines Einfamilienhauses mit Garagentrakt und Schwimmbad;1;Feb 06;Nov 06;17.11.2005;05.01.2006;1.5;1.5;1;1;2;1;0;14;139;173;;;;;;;
99851974;AG;Neubau von 2 Mehrfamilienhäusern mit Einstellhalle;1; ; ;17.11.2005;04.01.2006;4.7;4.7;2;10;3;1;0;12;127;131;;;;;;;
99863417;AG;Umbau eines Bauernhauses;3; ; ;27.01.2006; ;0.2;0.2;1;1;2;0;0;14;;;;;;;;;
99864583;AG;Neubau eines Gewerbehauses mit Wohnung;1; ; ;31.01.2006; ;0.1;1;1;1;2;0;0;14;64;;;;;;;;
99864628;AG;Neubau einer Doppelgarage;1; ; ;30.01.2006; ;0.06;0.06;1;0;0;0;0;139;;;;;;;;;
99864624;AG;Neubau Swimmingpool;1; ; ;30.01.2006; ;0.07;0.07;0;0;0;0;0;173;;;;;;;;;
99864622;AG;Neubau Garage/Unterstand und Anbau Vordach;1; ; ;30.01.2006; ;0.06;0.06;1;0;0;0;0;139;;;;;;;;;
99864619;AG;Anbau Wintergarten mit Unterkellerung;2; ; ;31.01.2006; ;0.15;0.15;1;1;1;1;0;14;171;;;;;;;;
99864615;AG;Neubau eines Einfamilienhauses mit Garage;1; ; ;31.01.2006; ;0.5;0.5;1;1;0;1;0;14;139;;;;;;;;
99863316;AG;Ausbau eines Weges;3; ; ;25.01.2006; ;0.04;0.04;0;0;0;0;0;211;;;;;;;;;
99863327;AG;Anbau eines Wintergartens und Sanierung Sitzplatz;2; ; ;23.01.2006; ;0.09;0.09;1;0;0;0;0;171;;;;;;;;;
99863409;AG;Neubau von 3 Terrassenhäusern mit Einzelgaragen;1; ; ;25.01.2006; ;4;4;3;9;4;0;0;13;139;;;;;;;;
99863405;AG;Fassadensanierung beim Einfamilienhaus und Anbau eines Windfanges;3; ; ;25.01.2006; ;0.03;0.03;1;1;2;0;0;14;;;;;;;;;
99801308;AG;Umbau und Sanierung eines Bauernhauses         ;3; ; ;11.01.2006; ;0.4;0.4;1;1;0;0;0;14;;;;;;;;;
99847274;AG;Anbau Take Away und Parkplätze beim Industriegebäude;2; ; ;13.10.2005;04.01.2006;0.11;0.11;1;0;1;0;7;61;111;;;;;;;;
99847209;AG;Neubau eines Einfamilienhauses mit Atelier;1; ; ;13.10.2005;11.01.2006;0.6;0.6;1;1;0;1;0;14;39;;;;;;;;
99852618;AG;Umbau/Umnutzung Gemeinschaftsraum in 3 Wohnungen;3;Jan 06; ;16.11.2005;26.01.2006;0.5;0.5;1;3;0;0;12;12;175;;;;;;;;
99862254;AG;Neubau eines Einfamilienhauses mit integrierter Garage;1; ; ;17.01.2006; ;0.55;0.55;1;1;2;1;0;14;;;;;;;;;
99862251;AG;Neubau von Stützmauern;1; ; ;16.01.2006; ;0.07;0.07;0;0;0;0;0;431;;;;;;;;;
99862237;AG;Neubau Schwimmbad mit Ueberdachung;1; ; ;16.01.2006; ;0.07;0.07;1;0;0;0;0;173;;;;;;;;;
99862236;AG;Anbau einer Garage;2; ; ;16.01.2006; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99862220;AG;Erweiterung und Umbau eines Lagers;2; ; ;23.01.2006; ;0.3;0.3;1;0;1;0;0;31;;;;;;;;;
99862216;AG;Erweiterung eines Einfamilienhauses;2; ; ;19.01.2006; ;0.4;0.4;1;1;1;0;0;14;;;;;;;;;
99862189;AG;Ueberdachung von 2 Parkplätzen;2; ; ;17.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99862324;AG;Neubau von Einfamilienhäusern mit int. Garage und unterirdischer Zufahrt;1; ; ;18.01.2006; ;3.5;3.5;5;5;3;1;0;14;;;;;;;;;
99862323;AG;Neubau eines Einfamilienhauses mit angebauter Garage;1; ; ;17.01.2006; ;0.59;0.59;1;1;2;1;0;14;139;;;;;;;;
99861084;AG;Neubau eines Einfamilienhauses mit Carport;1; ; ;10.01.2006; ;0.45;0.45;1;1;2;1;0;14;174;;;;;;;;
99861163;AG;Erweiterung und Umbau eines Einfamilienhauses;2; ; ;12.01.2006; ;0.085;0.085;1;1;0;0;0;14;;;;;;;;;
99861161;AG;Anbau Autowaschanlage;2; ; ;10.01.2006; ;0.08;0.08;1;0;1;0;0;59;;;;;;;;;
99861107;AG;Neubau Stützmauer und Pergola;1; ; ;09.01.2006; ;0.09;0.09;1;0;0;0;0;431;;;;;;;;;
99861100;AG;Erweiterung Autodeck;2; ; ;10.01.2006; ;0.4;0.4;1;0;1;0;0;131;;;;;;;;;
99861098;AG;Umgestaltung Werkhofareal;3; ; ;19.01.2006; ;0.1;0.1;0;0;0;0;26;175;;;;;;;;;
99860467;AG;Neubau eines Einfamilienhauses mit Garage;1; ; ;13.01.2006; ;0.68;0.68;1;1;2;1;0;14;139;;;;;;;;
99860457;AG;Neubau Swimmingpool mit Sichtschutzwand;1; ; ;09.01.2006; ;0.03;0.03;1;0;0;0;0;173;;;;;;;;;
99860456;AG;Anbau eines unbeheizten Wintergartens;2; ; ;09.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99859350;AG;Erweiterung und Umbau Einfamilienhaus, Neubau Autounterstand            ;2; ; ;11.01.2006; ;0.15;0.15;1;1;1;0;0;14;174;;;;;;;;
99859349;AG;Neubau eines Einfamilienhauses;1; ; ;05.01.2006; ;0.5;0.5;1;1;0;1;0;14;;;;;;;;;
99859348;AG;Umbau und Erweiterung Einfamilienhaus, Anbau Garage;2; ; ;09.01.2006; ;0.2;0.2;1;1;0;0;0;14;139;;;;;;;;
99859042;AG;Neubau Jauchegrube;1; ; ;02.01.2006; ;0.07;0.07;0;0;0;0;0;48;;;;;;;;;
99859021;AG;Neubau Werkhof, Bürogebäude und Einfamilienhaus;1; ; ;05.01.2006; ;1.85;1.85;2;1;0;0;0;14;64;133;;;;;;;
99859019;AG;Umbau Mehrfamilienhaus, Anbau Autounterstand und gedeckter Sitzplatz;3; ; ;05.01.2006; ;0.35;0.35;1;3;0;0;0;12;174;;;;;;;;
99859010;AG;Abbruch Remise;5; ; ;05.01.2006; ;0.03;0.03;1;0;0;0;0;41;;;;;;;;;
99859008;AG;Neubau eines Mehrfamilienhauses mit 2 Carports;1; ; ;05.01.2006; ;1.1;1.1;1;4;2;1;0;12;174;;;;;;;;
99859100;AG;Abbruch Einfamilienhaus;5; ; ;05.01.2006; ;0.03;0.03;1;0;0;0;0;14;;;;;;;;;
99859098;AG;Neubau eines Terrassenhauses;1; ; ;05.01.2006; ;1.824;1.824;1;4;0;1;0;13;;;;;;;;;
99853835;AG;Neubau eines Einfamilienhauses mit Carport und Swimmingpool;1;Mrz 06;Nov 06;22.11.2005;17.01.2006;0.95;0.95;1;1;2;1;0;14;173;174;;;;;;;
99851581;AG;Umbau/Sanierung Einfamilienhaus, Anbau Carport                      ;3; ; ;08.11.2005;12.01.2006;0.3;0.3;1;1;0;0;0;14;174;;;;;;;;
99844944;AG;Neubau von 4 Einfamilienhäusern mit integrierten Doppelgaragen;1;Feb 06;Feb 07;28.09.2005;05.01.2006;2.8;2.8;4;4;3;1;0;14;;;;;;;;;
99844819;AG;Neubau von Doppeleinfamilienhäusern mit Einzelgaragen;1; ; ;29.09.2005;04.01.2006;4;4;3;6;3;1;6;14;139;;;;;;;;
99813300;AG;Abbruch eines Einfamilienhauses;5;Mrz 06; ;14.04.2005;12.01.2006;0.02;0.02;1;1;0;0;0;14;;;;;;;;;
99840770;AG;Neubau/Ersatzbau Badi Villigen                     ;1;Jan 06;Mai 06; ;18.01.2006;0.645;0.645;1;0;0;0;0;61;122;;;;;;;;
99853838;AG;Neubau eines Einfamilienhauses mit Garage                       ;1;Mrz 06; ;24.11.2005;05.01.2006;0.4;0.4;1;1;0;1;0;14;139;;;;;;;;
99853849;AG;Anbau Lagerraum, DG-Ausbau mit Einbau Büro                       ;2; ; ;24.11.2005;04.01.2006;0.25;0.25;1;1;1;0;0;31;64;;;;;;;;
99861118;AG;Abbruch eines Einfamilienhauses;5; ; ;12.01.2006; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99861117;AG;Neubau von 4 Doppeleinfamilienhäusern mit Carports;1; ; ;12.01.2006; ;3.5;3.5;4;8;0;1;0;14;174;;;;;;;;
99861116;AG;Einbau Schwedenofen mit Kamin beim Einfamilienhaus;3; ; ;09.01.2006; ;0.03;0.03;1;1;1;0;0;14;;;;;;;;;
99860455;AG;Neubau eines Ateliers;1; ; ;13.01.2006; ;0.06;0.06;1;0;1;0;0;39;;;;;;;;;
99860450;AG;Neubau eines Einfamilienhauses mit integrierter Doppelgarage;1; ; ;10.01.2006; ;0.332;0.332;1;1;2;1;0;14;;;;;;;;;
99860448;AG;Anbau Garage und gedeckter Sitzplatz;2; ; ;09.01.2006; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99859090;AG;Neubau Bürogebäude mit Hochregallager;1; ; ;05.01.2006; ;7.9;7.9;1;0;2;1;0;31;64;;;;;;;;
99856694;AG;Neubau Einfamilienhaus, Fertighaus, mit Garage und Swimmingpool         ;1;Jan 06;Jul 06;15.12.2005;18.01.2006;0.75;0.75;1;1;0;0;0;14;139;173;;;;;;;
99858539;AG;Neubau von 2 Mehrfamilienhäusern;1; ; ;22.12.2005;26.01.2006;4.4;4.4;2;14;4;1;0;12;;;;;;;;;
99855045;AG;Anbau Wintergarten und 5 Garagen;2; ; ;01.12.2005;05.01.2006;0.2;0.2;1;0;0;0;0;139;171;;;;;;;;
99853899;AG;Neubau von 2 Einfamilienhäusern mit Carport;1; ; ;29.11.2005;04.01.2006;0.92;0.92;2;2;2;1;2;14;174;;;;;;;;
99864528;AG;Verglasung eines Sitzplatzes;2; ; ;30.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99864509;AG;Neubau eines Carports;1; ; ;30.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99863332;AG;Umbau/Sanierung eines Baches                    ;3; ; ;26.01.2006; ;0.27;0.27;0;0;0;0;0;462;;;;;;;;;
99862249;AG;Umbau eines Bauernhauses;3; ; ;20.01.2006; ;0.4;0.4;1;1;0;0;0;14;;;;;;;;;
99862247;AG;Neubau eines Einfamilienhauses mit angebauter Garage;1; ; ;17.01.2006; ;0.55;0.55;1;1;2;1;0;14;139;;;;;;;;
99862245;AG;Erweiterung und Sanierung Kunsthaus Odeon                               ;2; ; ;17.01.2006; ;0.2;0.2;1;0;2;0;0;122;;;;;;;;;
99862240;AG;Umbau/Umnutzung Ladenlokal in Werkstatt, Lager und Büro;3; ; ;19.01.2006; ;0.012;0.012;1;0;0;0;0;39;63;;;;;;;;
99862239;AG;Sanierung einer Stützmauer;4; ; ;16.01.2006; ;0.07;0.07;0;0;0;0;0;431;;;;;;;;;
99862238;AG;Neubau eines Einfamilienhauses;1; ; ;20.01.2006; ;0.5;0.5;1;1;0;1;0;14;;;;;;;;;
99862209;AG;Ausbau Dachgeschoss beim Einfamilienhaus;3; ; ;19.01.2006; ;0.09;0.09;1;1;0;0;0;14;;;;;;;;;
99862208;AG;Neubau eines Einfamilienhauses;1; ; ;19.01.2006; ;0.5;0.5;1;1;0;1;0;14;;;;;;;;;
99862321;AG;Neubau eines Einfamilienhauses mit Carport;1; ; ;20.01.2006; ;0.62;0.62;1;1;2;1;0;14;174;;;;;;;;
99863388;AG;Umbau eines Bauernhauswohnteils;3; ; ;26.01.2006; ;0.18;0.18;1;1;2;0;0;14;;;;;;;;;
99862569;AG;Abbruch eines Einfamilienhauses;5; ; ;20.01.2006; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99852723;AG;Neubau eines Einfamilienhauses mit integrierter Garage;1;Feb 06;Aug 06;16.11.2005;11.01.2006;0.58;0.58;1;1;2;1;0;14;;;;;;;;;
99862259;AG;Neubau einer Erschliessungsstrasse mit Werkleitungen;1; ; ;17.01.2006; ;0.75;0.75;0;0;0;0;0;211;311;321;323;;;;;;
99862250;AG;Neubau eines Schwimmteiches;1; ; ;16.01.2006; ;0.03;0.03;0;0;0;0;0;173;;;;;;;;;
99853839;AG;Neubau eines Einfamilienhauses mit freistehender Doppelgarage;1;Mrz 06;Sep 06;22.11.2005;05.01.2006;0.677;0.677;1;1;2;1;0;14;139;;;;;;;;
99853822;AG;Erweiterung eines Einfamilienhauses, Anbau Sitzplatz;2;Mai 06;Jul 06;22.11.2005;18.01.2006;0.15;0.15;1;1;1;0;0;14;;;;;;;;;
99853821;AG;Erweiterung und Sanierung eines Einfamilienhauses;2;Mrz 06;Jun 06;01.12.2005;18.01.2006;0.3;0.3;1;1;0;0;0;14;;;;;;;;;
99851565;AG;Umbau und Sanierung eines Einfamilienhauses;3; ; ;17.11.2005;16.01.2006;0.2;0.2;1;1;0;0;0;14;;;;;;;;;
99848310;AG;Neubau von 7 Einfamilienhäusern mit Garagen und Carports;1; ; ;26.10.2005;25.01.2006;3.5;3.5;7;7;0;1;0;14;139;174;;;;;;;
99851564;AG;Erweiterung Bürotrakt;2; ; ;08.11.2005;10.01.2006;10;10;1;0;7;0;0;64;;;;;;;;;
99834820;AG;Neubau von Mehrfamilienhäusern mit Einstellhalle;1; ; ;05.01.2006; ;20;22;9;63;4;1;40;12;127;131;175;;;;;;
99829198;AG;Erweiterung, Umbau und Ausbau einer Kläranlage;2; ; ;08.11.2005;16.01.2006;2.5;2.5;1;0;0;0;0;512;521;;;;;;;;
99862231;AG;Neue Platzgestaltung mit Parkplätzen;1; ; ;19.01.2006; ;0.35;0.35;0;0;0;0;26;127;175;;;;;;;;
99860453;AG;Anbau landwirtschaftliche Remise, Neubau Silo                       ;2; ; ;11.01.2006; ;0.07;0.07;1;0;0;0;0;34;41;;;;;;;;
99860452;AG;Erneuerung Pferdestall und Neubau Unterstand sowie Mistplatz;3; ; ;12.01.2006; ;0.09;0.09;1;0;0;0;0;43;174;;;;;;;;
99859546;AG;Anbau eines Balkons;2; ; ;02.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99859545;AG;Neubau eines offenen Autounterstandes;1; ; ;02.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99858805;AG;Erweiterung und Umbau eines Einfamilienhauses;2; ; ;05.01.2006; ;0.3;0.3;1;1;1;0;0;14;;;;;;;;;
99858803;AG;Neubau eines Einfamilienhauses mit Carport;1; ; ;05.01.2006; ;0.55;0.55;1;1;2;1;0;14;174;;;;;;;;
99856206;AG;Erweiterung und Umbau eines Bauernhauses mit integrierten Garagen       ;2;Mrz 06;Sep 06;26.01.2006; ;1;1;1;2;3;0;0;14;;;;;;;;;
99856181;AG;Umbau eines Einfamilienhauses;3; ; ;13.12.2005;12.01.2006;0.25;0.25;1;1;0;0;0;14;;;;;;;;;
99856179;AG;Anbau Unterkellerung beim Einfamilienhaus;2; ; ;06.12.2005;26.01.2006;0.05;0.05;1;1;0;1;3;14;;;;;;;;;
99555828;AG;Neubau einer Erschliessung                  ;1; ; ;10.11.2000;12.01.2006;0.015;0.015;0;0;0;0;0;211;;;;;;;;;
99853909;AG;Neubau eines Einfamilienhauses;1; ; ;24.11.2005;04.01.2006;0.47;0.47;1;1;0;1;0;14;;;;;;;;;
99863372;AG;Abbruch eines Einfamilienhauses;5; ; ;25.01.2006; ;0.03;0.03;1;1;0;0;0;14;;;;;;;;;
99863371;AG;Neubau eines Einfamilienhauses mit integrierter Garage           ;1; ; ;25.01.2006; ;0.8;0.8;1;1;1;1;0;14;;;;;;;;;
99863370;AG;Umbau und Sanierung eines Einfamilienhauses;3; ; ;25.01.2006; ;0.25;0.25;1;1;2;0;2;14;;;;;;;;;
99863368;AG;Neubau Doppeleinfamilienhaus mit Autounterstand und Zufahrtsstrasse;1; ; ;25.01.2006; ;0.9;0.9;1;2;2;1;0;14;174;211;323;;;;;;
99863367;AG;Einbau einer Garage;3; ; ;23.01.2006; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99863366;AG;Neubau eines Einfamilienhauses mit Autounterstand und Zufahrtsstrasse   ;1; ; ;25.01.2006; ;0.45;0.45;1;1;2;1;0;14;174;211;;;;;;;
99862224;AG;Neubau eines Boxenlaufstalles mit Silo und Jauchegrube;1; ; ;20.01.2006; ;0.59;0.59;1;0;1;0;0;34;43;48;;;;;;;
99862222;AG;Neubau eines Einfamilienhauses;1; ; ;19.01.2006; ;0.465;0.465;1;1;2;1;2;14;;;;;;;;;
99862180;AG;Anbau eines Carports;2; ; ;16.01.2006; ;0.03;0.03;1;0;0;0;0;174;;;;;;;;;
99862175;AG;Umbau/Umnutzung Versammlungshaus mit Einbau einer Wohnung;3; ; ;19.01.2006; ;0.4;0.4;1;1;0;0;0;14;;;;;;;;;
99862174;AG;Umbau eines Einfamilienhauses;3; ; ;19.01.2006; ;0.054;0.054;1;1;0;0;0;14;;;;;;;;;
99862173;AG;Neubau Doppelgarage und Erweiterung Unterstand;1; ; ;16.01.2006; ;0.06;0.06;1;0;0;0;0;139;174;;;;;;;;
99862172;AG;Neubau eines Einfamilienhauses;1; ; ;19.01.2006; ;0.5;0.5;1;1;0;1;0;14;;;;;;;;;
99861106;AG;Neubau Einfamilienhaus mit int. Garage und Erschliessungsstrasse;1; ; ;10.01.2006; ;0.661;0.661;1;1;2;1;0;14;211;311;321;323;;;;;
99861103;AG;Neubau einer Erschliessungsstrasse mit Werkleitungen;1; ; ;10.01.2006; ;0.1;0.1;0;0;0;0;0;211;311;321;323;;;;;;
99863373;AG;Umbau eines Weinkellers in eine Bar;3; ; ;25.01.2006; ;0.02;0.02;1;0;0;1;0;111;;;;;;;;;
99855125;AG;Umbau und Sanierung eines Mehrfamilienhauses;3;Jan 06;Mai 06;01.12.2005;25.01.2006;0.2;0.2;1;2;1;0;0;14;;;;;;;;;
99855118;AG;Neubau eines Einfamilienhauses mit Autounterstand;1;Jan 06;Apr 06;01.12.2005;26.01.2006;0.325;0.325;1;1;0;1;0;14;174;;;;;;;;
99848218;AG;Neubau einer Werkstatt;1; ; ;20.10.2005;04.01.2006;0.12;0.12;1;0;1;0;0;38;;;;;;;;;
99848217;AG;Erweiterung einer Lagerhalle;2; ; ;18.10.2005;04.01.2006;0.09;0.09;1;0;1;0;0;31;;;;;;;;;
99843152;AG;Neubau Erschliessungsstrasse mit Werkleitungen;1;Apr 06; ;21.09.2005;05.01.2006;0.11;0.11;0;0;0;0;0;211;311;322;323;;;;;;
99853787;AG;Erweiterung Aussenlager, Neubau Stützmauer;2; ; ;24.11.2005;04.01.2006;0.2;0.2;1;0;0;0;0;31;431;;;;;;;;
99848557;AG;Neubau Einfamilienhaus mit integrierter Garage                       ;1; ; ;25.10.2005;12.01.2006;0.9;0.9;1;1;2;1;0;14;;;;;;;;;
99848558;AG;Neubau Einfamilienhaus mit integrierter Garage                          ;1; ; ;25.10.2005;12.01.2006;1.3;1.3;1;1;2;1;0;14;;;;;;;;;
99859363;AG;Neubau eines Einfamilienhauses, Schlüsselfertig, mit Carport;1; ; ;05.01.2006; ;0.6;0.6;1;1;0;1;0;14;174;;;;;;;;
99859355;AG;Neubau eines Einfamilienhauses mit Carport und Gerätehaus;1; ; ;05.01.2006; ;0.42;0.42;1;1;1;1;0;14;41;174;;;;;;;
99859354;AG;Einbau einer Wohnung in bestehendes Mehrfamilienhaus;3; ; ;05.01.2006; ;0.46;0.46;1;1;3;0;0;14;;;;;;;;;
99859353;AG;Neubau eines Einfamilienhauses, Schlüsselfertig, mit Carport;1; ; ;05.01.2006; ;0.42;0.42;1;1;0;1;0;14;174;;;;;;;;
99859352;AG;Neubau eines Einfamilienhauses mit Carport und Garage;1; ; ;05.01.2006; ;0.5;0.5;1;1;0;1;0;14;139;174;;;;;;;
99859351;AG;Neubau eines Büro- und Laborgebäudes;1; ; ;05.01.2006; ;2.4;2.4;1;0;3;0;0;28;64;;;;;;;;
99856170;AG;Anbau eines Wintergartens;2; ; ;05.12.2005;04.01.2006;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99858640;AG;Abbruch einer Scheune;5; ; ;13.01.2006; ;0.03;0.03;1;0;0;0;0;43;;;;;;;;;
99858456;AG;Umbau eines Zweifamilienhauses;3; ; ;22.12.2005;26.01.2006;0.05;0.05;1;2;0;0;1;14;;;;;;;;;
99864552;AG;Neubau einer Remise mit Lagerraum         ;1; ; ;30.01.2006; ;0.09;0.09;1;0;0;0;0;41;42;;;;;;;;
99864530;AG;Neubau eines Futtersilos         ;1; ; ;30.01.2006; ;0.05;0.05;0;0;0;0;0;34;;;;;;;;;
99864517;AG;Neubau Reihen- und Doppeleinfamilienhäuser                      ;1; ; ;31.01.2006; ;2.8;2.8;3;10;2;1;0;14;19;131;;;;;;;
99863599;AG;Abbruch eines Schopfes;5; ; ;25.01.2006; ;0.01;0.01;1;0;1;0;0;41;;;;;;;;;
99863324;AG;Umbau Unterstand in Schopf;3; ; ;26.01.2006; ;0.015;0.015;1;0;1;0;0;41;;;;;;;;;
99863323;AG;Neubau eines Einfamilienhauses;1; ; ;25.01.2006; ;0.65;0.65;1;1;2;1;2;14;;;;;;;;;
99863322;AG;Sanierung und Anbau/Ersatz einer Terrasse;2; ; ;23.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99863329;AG;Neubau eines Fertigeinfamilienhauses;1; ; ;26.01.2006; ;0.232;0.232;1;1;2;1;0;14;;;;;;;;;
99863326;AG;Neubau einer Stützmauer;1; ; ;25.01.2006; ;0.05;0.05;0;0;0;0;0;431;;;;;;;;;
99863383;AG;Umbau und Sanierung eines Bauernhauses;3; ; ;26.01.2006; ;0.45;0.45;1;2;3;0;0;14;;;;;;;;;
99863382;AG;Neubau eines Einfamilienhauses mit angebauter Garage;1; ; ;26.01.2006; ;0.45;0.45;1;1;2;0;0;14;139;;;;;;;;
99863381;AG;Anbau Maschinenraum und Raufutterlager;2; ; ;23.01.2006; ;0.03;0.03;1;0;0;0;0;41;;;;;;;;;
99862169;AG;Neubau eines Einfamilienhauses mit angebauter Garage;1; ; ;17.01.2006; ;0.6;0.6;1;1;2;1;0;14;139;;;;;;;;
99862168;AG;Neubau einer landwirtschaftlichen Einstellhalle;1; ; ;17.01.2006; ;0.04;0.04;1;0;0;0;0;41;;;;;;;;;
99862167;AG;Neubau eines Einfamilienhauses mit angebauter Garage;1; ; ;17.01.2006; ;0.579;0.579;1;1;3;1;0;14;139;;;;;;;;
99862166;AG;Neubau Swimmingpool mit Stützmauer und Aufbau Sonnenkollektoren;1; ; ;16.01.2006; ;0.15;0.15;1;0;0;0;0;173;431;;;;;;;;
99862165;AG;Anbau eines Wintergartens;2; ; ;16.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99862164;AG;Neubau eines Einfamilienhauses mit integrierter Garage;1; ; ;17.01.2006; ;0.46;0.46;1;1;2;1;0;14;;;;;;;;;
99862161;AG;Ueberdachung eines Sitzplatzes;2; ; ;16.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99862160;AG;Anbau gedeckter Sitzplatz;2; ; ;16.01.2006; ;0.03;0.03;1;0;0;0;0;;;;;;;;;;
99862159;AG;Umbau Lagerhalle 4010 mit Einbau Musterversand                          ;3; ; ;19.01.2006; ;0.25;0.25;1;0;1;0;0;35;;;;;;;;;
99862157;AG;Anbau eines Wintergartens;2; ; ;16.01.2006; ;0.07;0.07;1;0;0;0;0;171;;;;;;;;;
99862156;AG;Anbau Pergola mit Stützmauer, Vordach beim Eingang;2; ; ;16.01.2006; ;0.09;0.09;1;0;0;0;0;431;;;;;;;;;
99862154;AG;Anbau von zwei Zimmern beim Einfamilienhaus;2; ; ;27.01.2006; ;0.18;0.18;1;1;1;1;0;14;;;;;;;;;
99862153;AG;Sanierung einer Stützmauer;4; ; ;16.01.2006; ;0.07;0.07;0;0;0;0;0;431;;;;;;;;;
99862152;AG;Sanierung und Umbau eines Einfamilienhauses;3; ; ;23.01.2006; ;0.15;0.15;1;1;0;0;0;14;;;;;;;;;
99862151;AG;Erweiterung eines Bürogebäudes;2; ; ;19.01.2006; ;1.2;1.2;1;0;4;0;0;64;;;;;;;;;
99862139;AG;Neubau Wagenschopf/Garage         ;1; ; ;16.01.2006; ;0.03;0.03;1;0;0;0;0;139;;;;;;;;;
99862138;AG;Sanierung/Erneuerung Weideunterstand und Holzlager         ;1; ; ;17.01.2006; ;0.03;0.03;1;0;0;0;0;41;;;;;;;;;
99862137;AG;Neubau eines Einfamilienhauses                                 ;1; ; ;17.01.2006; ;0.45;0.45;1;1;2;1;0;14;;;;;;;;;
99862390;AG;Abbruch eines Einfamilienhauses, Brandruine                             ;5; ; ;17.01.2006; ;0.03;0.03;1;0;0;0;0;14;;;;;;;;;
99861064;AG;Dachsanierung beim Einfamilienhaus                       ;4; ; ;10.01.2006; ;0.05;0.05;1;1;0;0;0;14;;;;;;;;;
99861063;AG;Neubau eines Einfamilienhauses mit angebauter Garage;1; ; ;11.01.2006; ;0.57;0.57;1;1;2;1;0;14;139;;;;;;;;
99861054;AG;Umbau/Umnutzung Scheune zu Wohnzimmer, Umbau Bauernhaus;3; ; ;11.01.2006; ;0.3;0.3;1;1;0;0;0;14;;;;;;;;;
99861053;AG;Erweiterung und Umbau eines Bauernhauses;2; ; ;18.01.2006; ;0.48;0.48;1;1;0;0;0;14;;;;;;;;;
99861051;AG;Umbau eines Einfamilienhauses;3; ; ;13.01.2006; ;0.09;0.09;1;1;0;0;0;14;;;;;;;;;
